student_id,amount,course,timestamp,item_id,order_id,family,line,list_price,discount_pct,flag_low_amount,flag_high_amount,flag_same_course_twice
565,6975.0,Алгоритмы про,2026-08-30 15:30:24,485,380,Алгоритмы,ПРО,8950.0,0.221,False,False,False
565,6975.0,Алгоритмы старт,2026-08-30 15:30:24,486,380,Алгоритмы,СТАРТ,8950.0,0.221,False,False,False
437,1000.0,AI агенты,2026-08-30 16:16:42,487,381,AI агенты,ПРО,8950.0,0.888,True,False,True
253,8950.0,AI агенты,2026-08-30 17:04:49,488,382,AI агенты,ПРО,8950.0,0.0,False,False,False
241,8950.0,Backend старт,2026-08-30 17:07:59,489,383,Backend,СТАРТ,8950.0,0.0,False,False,False
25,8450.0,ML про,2026-08-30 18:34:15,490,384,ML,ПРО,8950.0,0.056,False,False,False
566,8450.0,ML про,2026-08-30 18:45:42,491,385,ML,ПРО,8950.0,0.056,False,False,False
274,6975.0,Аналитика про,2026-08-30 23:37:30,492,386,Аналитика,ПРО,8950.0,0.221,False,False,False
14,8950.0,AI агенты,2026-08-30 23:52:21,493,387,AI агенты,ПРО,8950.0,0.0,False,False,False
90,6975.0,Алгоритмы старт,2026-08-31 01:05:18,494,388,Алгоритмы,СТАРТ,8950.0,0.221,False,False,False
538,7475.0,Backend старт,2026-08-31 06:14:52,495,389,Backend,СТАРТ,8950.0,0.165,False,False,False
538,7475.0,Алгоритмы старт,2026-08-31 06:14:52,496,389,Алгоритмы,СТАРТ,8950.0,0.165,False,False,False
157,7475.0,AI агенты,2026-08-31 06:39:53,497,390,AI агенты,ПРО,8950.0,0.165,False,False,False
157,7475.0,ML про,2026-08-31 06:39:53,498,390,ML,ПРО,8950.0,0.165,False,False,False
134,6975.0,Алгоритмы про,2026-08-31 08:06:47,499,391,Алгоритмы,ПРО,8950.0,0.221,False,False,False
267,8950.0,Аналитика про,2026-08-31 08:26:17,500,392,Аналитика,ПРО,8950.0,0.0,False,False,False
387,8545.0,AI агенты,2026-08-31 09:09:41,501,393,AI агенты,ПРО,8950.0,0.045,False,False,False
403,8950.0,Backend про,2026-08-31 10:18:44,502,394,Backend,ПРО,8950.0,0.0,False,False,False
497,8950.0,Backend про,2026-08-31 12:11:14,503,395,Backend,ПРО,8950.0,0.0,False,False,False
26,8975.0,Backend про,2026-08-31 14:03:44,504,396,Backend,ПРО,8950.0,-0.003,False,False,False
26,8975.0,Дискретка,2026-08-31 14:03:44,505,396,Математика,Другое,8950.0,-0.003,False,False,False
503,7471.5,Аналитика про,2026-08-31 14:40:32,506,397,Аналитика,ПРО,8950.0,0.165,False,False,False
503,7471.5,Аналитика старт,2026-08-31 14:40:32,507,397,Аналитика,СТАРТ,8950.0,0.165,False,False,False
4,8950.0,AI агенты,2026-08-31 15:42:34,508,398,AI агенты,ПРО,8950.0,0.0,False,False,False
599,8950.0,Аналитика про,2026-08-31 16:05:26,509,399,Аналитика,ПРО,8950.0,0.0,False,False,False
305,7475.0,Алгоритмы про,2026-08-31 17:03:19,510,400,Алгоритмы,ПРО,8950.0,0.165,False,False,False
305,7475.0,Алгоритмы старт,2026-08-31 17:03:19,511,400,Алгоритмы,СТАРТ,8950.0,0.165,False,False,False
239,8450.0,Аналитика про,2026-08-31 17:06:09,512,401,Аналитика,ПРО,8950.0,0.056,False,False,False
77,8450.0,Аналитика про,2026-08-31 17:54:30,513,402,Аналитика,ПРО,8950.0,0.056,False,False,False
171,8950.0,Аналитика про,2026-08-31 18:20:33,514,403,Аналитика,ПРО,8950.0,0.0,False,False,False
272,8950.0,Аналитика про,2026-08-31 18:34:40,515,404,Аналитика,ПРО,8950.0,0.0,False,False,False
324,8450.0,AI агенты,2026-08-31 19:22:31,516,405,AI агенты,ПРО,8950.0,0.056,False,False,False
301,8975.0,ML старт,2026-08-31 20:57:15,517,406,ML,СТАРТ,8950.0,-0.003,False,False,False
301,8975.0,Аналитика старт,2026-08-31 20:57:15,518,406,Аналитика,СТАРТ,8950.0,-0.003,False,False,False
390,8975.0,Аналитика старт,2026-09-01 02:23:30,519,407,Аналитика,СТАРТ,8950.0,-0.003,False,False,False
189,8945.0,Аналитика старт,2026-09-01 07:49:46,520,408,Аналитика,СТАРТ,8950.0,0.001,False,False,False
495,7475.0,ML про,2026-09-01 10:30:21,521,409,ML,ПРО,8950.0,0.165,False,False,False
495,7475.0,ML старт,2026-09-01 10:30:21,522,409,ML,СТАРТ,8950.0,0.165,False,False,False
296,8950.0,Аналитика старт,2026-09-01 10:46:43,523,410,Аналитика,СТАРТ,8950.0,0.0,False,False,False
195,8450.0,AI агенты,2026-09-01 10:54:53,524,411,AI агенты,ПРО,8950.0,0.056,False,False,False
524,8945.0,Аналитика про,2026-09-01 11:54:01,525,412,Аналитика,ПРО,8950.0,0.001,False,False,False
423,7475.0,ML про,2026-09-01 12:44:58,526,413,ML,ПРО,8950.0,0.165,False,False,False
115,8945.0,Аналитика про,2026-09-01 13:09:50,527,414,Аналитика,ПРО,8950.0,0.001,False,False,False
247,7475.0,ML про,2026-09-01 14:59:35,528,415,ML,ПРО,8950.0,0.165,False,False,False
247,7475.0,ML старт,2026-09-01 14:59:35,529,415,ML,СТАРТ,8950.0,0.165,False,False,False
144,8950.0,Аналитика про,2026-09-01 15:30:39,530,416,Аналитика,ПРО,8950.0,0.0,False,False,True
547,7475.0,Backend про,2026-09-01 15:53:22,531,417,Backend,ПРО,8950.0,0.165,False,False,False
547,7475.0,Алгоритмы про,2026-09-01 15:53:22,532,417,Алгоритмы,ПРО,8950.0,0.165,False,False,False
226,7475.0,ML старт,2026-09-01 17:03:44,533,418,ML,СТАРТ,8950.0,0.165,False,False,False
34,8945.0,Аналитика про,2026-09-01 17:23:37,534,419,Аналитика,ПРО,8950.0,0.001,False,False,False
231,8245.0,Алгоритмы,2026-09-01 18:08:01,535,420,Алгоритмы,Другое,8950.0,0.079,False,False,False
231,8245.0,Дискретка,2026-09-01 18:08:01,536,420,Математика,Другое,8950.0,0.079,False,False,False
231,8245.0,Линейная алгебра,2026-09-01 18:08:01,537,420,Математика,Другое,9950.0,0.171,False,False,False
231,8245.0,Мат анализ,2026-09-01 18:08:01,538,420,Математика,Другое,9950.0,0.171,False,False,False
231,8245.0,Теория вероятностей,2026-09-01 18:08:01,539,420,Математика,Другое,9950.0,0.171,False,False,False
181,8950.0,Аналитика про,2026-09-01 18:44:37,540,421,Аналитика,ПРО,8950.0,0.0,False,False,False
343,8950.0,ML старт,2026-09-01 19:07:54,541,422,ML,СТАРТ,8950.0,0.0,False,False,False
114,6975.0,AI агенты,2026-09-01 19:16:56,542,423,AI агенты,ПРО,8950.0,0.221,False,False,False
114,6975.0,ML про,2026-09-01 19:16:56,543,423,ML,ПРО,8950.0,0.221,False,False,False
88,8950.0,AI агенты,2026-09-01 19:27:16,544,424,AI агенты,ПРО,8950.0,0.0,False,False,False
139,6975.0,AI агенты,2026-09-01 20:30:07,545,425,AI агенты,ПРО,8950.0,0.221,False,False,False
139,6975.0,ML старт,2026-09-01 20:30:07,546,425,ML,СТАРТ,8950.0,0.221,False,False,False
37,5750.0,Backend про,2026-09-02 04:13:14,547,426,Backend,ПРО,8950.0,0.358,False,False,False
558,8245.0,Линейная алгебра,2026-09-02 08:49:58,548,427,Математика,Другое,9950.0,0.171,False,False,False
288,8945.0,Аналитика про,2026-09-02 08:57:12,549,428,Аналитика,ПРО,8950.0,0.001,False,False,False
486,8950.0,Backend про,2026-09-02 09:28:52,550,429,Backend,ПРО,8950.0,0.0,False,False,False
555,7475.0,Алгоритмы про,2026-09-02 09:38:46,551,430,Алгоритмы,ПРО,8950.0,0.165,False,False,False
555,7475.0,Алгоритмы старт,2026-09-02 09:38:46,552,430,Алгоритмы,СТАРТ,8950.0,0.165,False,False,False
551,8950.0,Backend про,2026-09-02 09:58:19,553,431,Backend,ПРО,8950.0,0.0,False,False,False
419,7475.0,ML про,2026-09-02 10:06:52,554,432,ML,ПРО,8950.0,0.165,False,False,False
419,7475.0,Алгоритмы про,2026-09-02 10:06:52,555,432,Алгоритмы,ПРО,8950.0,0.165,False,False,False
182,8950.0,Backend про,2026-09-02 10:14:11,556,433,Backend,ПРО,8950.0,0.0,False,False,False
244,8950.0,Алгоритмы старт,2026-09-02 10:24:40,557,434,Алгоритмы,СТАРТ,8950.0,0.0,False,False,False
50,8950.0,Алгоритмы старт,2026-09-02 10:32:55,558,435,Алгоритмы,СТАРТ,8950.0,0.0,False,False,False
541,7475.0,Алгоритмы старт,2026-09-02 10:48:17,559,436,Алгоритмы,СТАРТ,8950.0,0.165,False,False,False
541,7475.0,Аналитика старт,2026-09-02 10:48:17,560,436,Аналитика,СТАРТ,8950.0,0.165,False,False,False
523,8450.0,Backend про,2026-09-02 11:00:48,561,437,Backend,ПРО,8950.0,0.056,False,False,False
266,10000.0,Мат анализ,2026-09-02 11:33:22,562,438,Математика,Другое,9950.0,-0.005,False,False,False
128,8945.0,Аналитика про,2026-09-02 11:55:47,563,439,Аналитика,ПРО,8950.0,0.001,False,False,False
385,5975.0,АВ тестам,2026-09-02 14:17:34,564,440,Аналитика,Другое,8950.0,0.332,False,False,False
385,5975.0,Аналитика старт,2026-09-02 14:17:34,565,440,Аналитика,СТАРТ,8950.0,0.332,False,False,False
355,8450.0,Backend про,2026-09-02 14:30:26,566,441,Backend,ПРО,8950.0,0.056,False,False,False
572,8945.0,Аналитика про,2026-09-02 14:54:22,567,442,Аналитика,ПРО,8950.0,0.001,False,False,False
422,9450.0,Теория вероятностей,2026-09-02 15:30:05,568,443,Математика,Другое,9950.0,0.05,False,False,False
493,9950.0,Линейная алгебра,2026-09-02 16:44:53,569,444,Математика,Другое,9950.0,0.0,False,False,False
264,4225.0,Backend про,2026-09-02 18:37:57,570,445,Backend,ПРО,8950.0,0.528,False,False,False
264,4225.0,Алгоритмы,2026-09-02 18:37:57,571,445,Алгоритмы,Другое,8950.0,0.528,False,False,False
6,8450.0,Аналитика про,2026-09-02 19:16:28,572,446,Аналитика,ПРО,8950.0,0.056,False,False,False
404,7475.0,Алгоритмы про,2026-09-02 19:30:00,573,447,Алгоритмы,ПРО,8950.0,0.165,False,False,False
35,4225.0,Backend про,2026-09-02 22:38:59,574,448,Backend,ПРО,8950.0,0.528,False,False,False
450,8950.0,Backend про,2026-09-03 06:06:37,575,449,Backend,ПРО,8950.0,0.0,False,False,False
504,5975.0,Аналитика старт,2026-09-03 06:27:49,576,450,Аналитика,СТАРТ,8950.0,0.332,False,False,False
273,8950.0,ML про,2026-09-03 08:17:51,577,451,ML,ПРО,8950.0,0.0,False,False,False
508,5750.0,Backend про,2026-09-03 08:29:32,578,452,Backend,ПРО,8950.0,0.358,False,False,False
395,8950.0,ML про,2026-09-03 11:18:32,579,453,ML,ПРО,8950.0,0.0,False,False,False
271,7475.0,ML про,2026-09-03 12:55:50,580,454,ML,ПРО,8950.0,0.165,False,False,False
271,7475.0,Алгоритмы про,2026-09-03 12:55:50,581,454,Алгоритмы,ПРО,8950.0,0.165,False,False,False
9,8950.0,Аналитика про,2026-09-03 14:55:45,582,455,Аналитика,ПРО,8950.0,0.0,False,False,False
205,8950.0,Аналитика про,2026-09-03 15:01:50,583,456,Аналитика,ПРО,8950.0,0.0,False,False,False
230,8950.0,Аналитика про,2026-09-03 15:07:18,584,457,Аналитика,ПРО,8950.0,0.0,False,False,False
330,7475.0,Аналитика про,2026-09-03 15:10:16,585,458,Аналитика,ПРО,8950.0,0.165,False,False,False
330,7475.0,Аналитика старт,2026-09-03 15:10:16,586,458,Аналитика,СТАРТ,8950.0,0.165,False,False,False
376,6950.0,К ВУЗу,2026-09-03 15:43:04,587,459,К ВУЗу,Другое,6950.0,0.0,False,False,False
352,8450.0,Алгоритмы про,2026-09-03 16:22:06,588,460,Алгоритмы,ПРО,8950.0,0.056,False,False,False
345,8950.0,Аналитика про,2026-09-03 16:33:15,589,461,Аналитика,ПРО,8950.0,0.0,False,False,False
252,8950.0,Backend про,2026-09-03 16:36:15,590,462,Backend,ПРО,8950.0,0.0,False,False,False
318,8450.0,Аналитика про,2026-09-03 17:23:38,591,463,Аналитика,ПРО,8950.0,0.056,False,False,False
402,8450.0,ML про,2026-09-03 17:30:08,592,464,ML,ПРО,8950.0,0.056,False,False,False
594,5000.0,AI агенты,2026-09-03 18:16:38,593,465,AI агенты,ПРО,8950.0,0.441,False,False,False
561,18900.0,Теория вероятностей,2026-09-03 18:55:28,594,466,Математика,Другое,9950.0,-0.899,False,True,False
409,5000.0,AI агенты,2026-09-03 21:58:56,595,467,AI агенты,ПРО,8950.0,0.441,False,False,False
3,5975.0,АВ тестам,2026-09-03 22:47:02,596,468,Аналитика,Другое,8950.0,0.332,False,False,False
601,7475.0,AI агенты,2026-09-04 04:51:49,597,469,AI агенты,ПРО,8950.0,0.165,False,False,False
601,7475.0,ML про,2026-09-04 04:51:49,598,469,ML,ПРО,8950.0,0.165,False,False,False
601,7475.0,ML старт,2026-09-04 04:51:49,599,469,ML,СТАРТ,8950.0,0.165,False,False,False
363,8945.0,Backend про,2026-09-04 06:28:52,600,470,Backend,ПРО,8950.0,0.001,False,False,False
124,9950.0,Линейная алгебра,2026-09-04 06:34:32,601,471,Математика,Другое,9950.0,0.0,False,False,False
490,8450.0,AI агенты,2026-09-04 10:01:44,602,472,AI агенты,ПРО,8950.0,0.056,False,False,False
326,7475.0,Аналитика про,2026-09-04 10:55:46,603,473,Аналитика,ПРО,8950.0,0.165,False,False,False
326,7475.0,Аналитика старт,2026-09-04 10:55:46,604,473,Аналитика,СТАРТ,8950.0,0.165,False,False,False
590,8945.0,Backend про,2026-09-04 11:04:11,605,474,Backend,ПРО,8950.0,0.001,False,False,False
379,7475.0,Аналитика про,2026-09-04 11:44:55,606,475,Аналитика,ПРО,8950.0,0.165,False,False,False
317,8950.0,Аналитика про,2026-09-04 13:16:14,607,476,Аналитика,ПРО,8950.0,0.0,False,False,False
354,8245.0,Дискретка,2026-09-04 13:47:25,608,477,Математика,Другое,8950.0,0.079,False,False,False
383,8950.0,Аналитика про,2026-09-04 14:11:02,609,478,Аналитика,ПРО,8950.0,0.0,False,False,False
375,7000.0,Алгоритмы про,2026-09-04 14:19:28,610,479,Алгоритмы,ПРО,8950.0,0.218,False,False,False
582,8950.0,Аналитика старт,2026-09-04 15:03:52,611,480,Аналитика,СТАРТ,8950.0,0.0,False,False,False
378,8950.0,Аналитика про,2026-09-04 15:08:47,612,481,Аналитика,ПРО,8950.0,0.0,False,False,False
28,7475.0,Аналитика про,2026-09-04 15:15:34,613,482,Аналитика,ПРО,8950.0,0.165,False,False,False
28,7475.0,Аналитика старт,2026-09-04 15:15:34,614,482,Аналитика,СТАРТ,8950.0,0.165,False,False,False
302,7475.0,Аналитика про,2026-09-04 15:20:47,615,483,Аналитика,ПРО,8950.0,0.165,False,False,False
303,7475.0,ML про,2026-09-04 15:21:52,616,484,ML,ПРО,8950.0,0.165,False,False,False
303,7475.0,ML старт,2026-09-04 15:21:52,617,484,ML,СТАРТ,8950.0,0.165,False,False,False
15,8450.0,Аналитика про,2026-09-04 15:26:00,618,485,Аналитика,ПРО,8950.0,0.056,False,False,False
197,7475.0,AI агенты,2026-09-04 15:39:31,619,486,AI агенты,ПРО,8950.0,0.165,False,False,False
197,7475.0,Backend про,2026-09-04 15:39:31,620,486,Backend,ПРО,8950.0,0.165,False,False,False
574,7475.0,ML про,2026-09-04 16:29:01,621,487,ML,ПРО,8950.0,0.165,False,False,False
198,7475.0,Аналитика старт,2026-09-04 16:44:57,622,488,Аналитика,СТАРТ,8950.0,0.165,False,False,False
576,7475.0,ML старт,2026-09-04 17:26:34,623,489,ML,СТАРТ,8950.0,0.165,False,False,False
471,9950.0,Линейная алгебра,2026-09-04 18:12:51,624,490,Математика,Другое,9950.0,0.0,False,False,False
428,8950.0,ML про,2026-09-04 18:33:44,625,491,ML,ПРО,8950.0,0.0,False,False,False
428,8950.0,ML старт,2026-09-04 18:33:44,626,491,ML,СТАРТ,8950.0,0.0,False,False,False
94,8950.0,Backend про,2026-09-04 18:49:47,627,492,Backend,ПРО,8950.0,0.0,False,False,False
1,8950.0,Аналитика старт,2026-09-04 19:30:57,628,493,Аналитика,СТАРТ,8950.0,0.0,False,False,False
384,8450.0,Аналитика про,2026-09-04 20:38:50,629,494,Аналитика,ПРО,8950.0,0.056,False,False,False
43,6475.0,АВ тестам,2026-09-05 07:16:30,630,495,Аналитика,Другое,8950.0,0.277,False,False,False
43,6475.0,Аналитика старт,2026-09-05 07:16:30,631,495,Аналитика,СТАРТ,8950.0,0.277,False,False,False
309,8950.0,ML про,2026-09-05 09:55:40,632,496,ML,ПРО,8950.0,0.0,False,False,False
502,8450.0,ML про,2026-09-05 10:11:25,633,497,ML,ПРО,8950.0,0.056,False,False,False
591,8450.0,AI агенты,2026-09-05 10:13:46,634,498,AI агенты,ПРО,8950.0,0.056,False,False,False
394,8950.0,Алгоритмы про,2026-09-05 10:17:43,635,499,Алгоритмы,ПРО,8950.0,0.0,False,False,False
155,7475.0,Backend про,2026-09-05 10:20:56,636,500,Backend,ПРО,8950.0,0.165,False,False,False
155,7475.0,Backend старт,2026-09-05 10:20:56,637,500,Backend,СТАРТ,8950.0,0.165,False,False,False
533,8450.0,AI агенты,2026-09-05 10:24:14,638,501,AI агенты,ПРО,8950.0,0.056,False,False,False
510,8950.0,AI агенты,2026-09-05 10:34:42,639,502,AI агенты,ПРО,8950.0,0.0,False,False,False
328,7475.0,ML про,2026-09-05 10:58:26,640,503,ML,ПРО,8950.0,0.165,False,False,False
328,7475.0,Аналитика про,2026-09-05 10:58:26,641,503,Аналитика,ПРО,8950.0,0.165,False,False,False
31,7475.0,ML про,2026-09-05 11:00:21,642,504,ML,ПРО,8950.0,0.165,False,False,False
397,8950.0,Аналитика старт,2026-09-05 11:02:15,643,505,Аналитика,СТАРТ,8950.0,0.0,False,False,False
487,7475.0,ML про,2026-09-05 11:02:17,644,506,ML,ПРО,8950.0,0.165,False,False,False
487,7475.0,ML старт,2026-09-05 11:02:17,645,506,ML,СТАРТ,8950.0,0.165,False,False,False
515,8450.0,Аналитика про,2026-09-05 12:09:36,646,507,Аналитика,ПРО,8950.0,0.056,False,False,False
155,7000.0,Алгоритмы старт,2026-09-05 12:13:44,647,508,Алгоритмы,СТАРТ,8950.0,0.218,False,False,False
117,8450.0,Аналитика про,2026-09-05 12:34:35,648,509,Аналитика,ПРО,8950.0,0.056,False,False,False
517,8950.0,Аналитика про,2026-09-05 12:48:03,649,510,Аналитика,ПРО,8950.0,0.0,False,False,False
238,8950.0,Backend про,2026-09-05 13:28:56,650,511,Backend,ПРО,8950.0,0.0,False,False,False
406,8450.0,ML про,2026-09-05 13:55:08,651,512,ML,ПРО,8950.0,0.056,False,False,False
270,8950.0,Аналитика про,2026-09-05 14:08:51,652,513,Аналитика,ПРО,8950.0,0.0,False,False,False
48,8950.0,Backend про,2026-09-05 14:24:29,653,514,Backend,ПРО,8950.0,0.0,False,False,False
405,8950.0,Backend старт,2026-09-05 14:29:26,654,515,Backend,СТАРТ,8950.0,0.0,False,False,False
18,8950.0,Алгоритмы про,2026-09-05 14:29:29,655,516,Алгоритмы,ПРО,8950.0,0.0,False,False,False
362,8450.0,ML про,2026-09-05 14:52:23,656,517,ML,ПРО,8950.0,0.056,False,False,False
250,7475.0,Backend про,2026-09-05 14:54:24,657,518,Backend,ПРО,8950.0,0.165,False,False,False
250,7475.0,Backend старт,2026-09-05 14:54:24,658,518,Backend,СТАРТ,8950.0,0.165,False,False,False
540,8950.0,Аналитика про,2026-09-05 14:57:41,659,519,Аналитика,ПРО,8950.0,0.0,False,False,False
461,7475.0,Аналитика про,2026-09-05 15:01:05,660,520,Аналитика,ПРО,8950.0,0.165,False,False,False
461,7475.0,Аналитика старт,2026-09-05 15:01:05,661,520,Аналитика,СТАРТ,8950.0,0.165,False,False,False
556,7475.0,Аналитика про,2026-09-05 15:17:14,662,521,Аналитика,ПРО,8950.0,0.165,False,False,False
431,8950.0,Алгоритмы старт,2026-09-05 15:28:29,663,522,Алгоритмы,СТАРТ,8950.0,0.0,False,False,False
169,8950.0,Аналитика про,2026-09-05 15:47:16,664,523,Аналитика,ПРО,8950.0,0.0,False,False,False
245,8950.0,Backend про,2026-09-05 15:54:58,665,524,Backend,ПРО,8950.0,0.0,False,False,False
2,8950.0,ML про,2026-09-05 16:22:48,666,525,ML,ПРО,8950.0,0.0,False,False,False
414,8950.0,ML про,2026-09-05 16:25:16,667,526,ML,ПРО,8950.0,0.0,False,False,False
596,8950.0,ML про,2026-09-05 16:26:36,668,527,ML,ПРО,8950.0,0.0,False,False,False
67,8950.0,ML про,2026-09-05 17:04:40,669,528,ML,ПРО,8950.0,0.0,False,False,False
210,7475.0,Аналитика старт,2026-09-05 17:12:38,670,529,Аналитика,СТАРТ,8950.0,0.165,False,False,False
127,8950.0,ML про,2026-09-05 17:27:41,671,530,ML,ПРО,8950.0,0.0,False,False,False
602,8450.0,Backend про,2026-09-05 17:42:39,672,531,Backend,ПРО,8950.0,0.056,False,False,False
109,8950.0,ML про,2026-09-05 17:57:36,673,532,ML,ПРО,8950.0,0.0,False,False,False
398,8950.0,ML про,2026-09-05 18:06:36,674,533,ML,ПРО,8950.0,0.0,False,False,False
350,8450.0,Аналитика про,2026-09-05 18:12:55,675,534,Аналитика,ПРО,8950.0,0.056,False,False,False
24,8950.0,ML про,2026-09-05 18:23:21,676,535,ML,ПРО,8950.0,0.0,False,False,False
553,8950.0,ML про,2026-09-05 18:27:14,677,536,ML,ПРО,8950.0,0.0,False,False,False
174,7475.0,ML про,2026-09-05 18:41:16,678,537,ML,ПРО,8950.0,0.165,False,False,False
174,7475.0,Алгоритмы про,2026-09-05 18:41:16,679,537,Алгоритмы,ПРО,8950.0,0.165,False,False,False
494,8959.0,Алгоритмы про,2026-09-05 19:15:54,680,538,Алгоритмы,ПРО,8950.0,-0.001,False,False,False
377,7475.0,Аналитика про,2026-09-05 19:24:12,681,539,Аналитика,ПРО,8950.0,0.165,False,False,False
377,7475.0,Аналитика старт,2026-09-05 19:24:12,682,539,Аналитика,СТАРТ,8950.0,0.165,False,False,False
60,8950.0,ML про,2026-09-05 19:44:33,683,540,ML,ПРО,8950.0,0.0,False,False,False
545,8950.0,ML про,2026-09-05 19:45:17,684,541,ML,ПРО,8950.0,0.0,False,False,False
147,7475.0,ML про,2026-09-05 19:46:01,685,542,ML,ПРО,8950.0,0.165,False,False,False
147,7475.0,ML старт,2026-09-05 19:46:01,686,542,ML,СТАРТ,8950.0,0.165,False,False,False
416,6975.0,Backend про,2026-09-05 21:19:33,687,543,Backend,ПРО,8950.0,0.221,False,False,False
416,6975.0,ML про,2026-09-05 21:19:33,688,543,ML,ПРО,8950.0,0.221,False,False,False
188,6975.0,Backend про,2026-09-06 01:03:43,689,544,Backend,ПРО,8950.0,0.221,False,False,False
569,8950.0,Backend про,2026-09-06 08:00:03,690,545,Backend,ПРО,8950.0,0.0,False,False,False
74,8450.0,AI агенты,2026-09-06 10:34:28,691,546,AI агенты,ПРО,8950.0,0.056,False,False,False
20,7475.0,Аналитика про,2026-09-06 11:07:00,692,547,Аналитика,ПРО,8950.0,0.165,False,False,False
20,7475.0,Аналитика старт,2026-09-06 11:07:00,693,547,Аналитика,СТАРТ,8950.0,0.165,False,False,False
151,7475.0,Аналитика про,2026-09-06 11:31:11,694,548,Аналитика,ПРО,8950.0,0.165,False,False,False
42,8450.0,ML про,2026-09-06 11:42:46,695,549,ML,ПРО,8950.0,0.056,False,False,False
193,8450.0,AI агенты,2026-09-06 11:49:34,696,550,AI агенты,ПРО,8950.0,0.056,False,False,False
105,8950.0,Аналитика про,2026-09-06 11:55:22,697,551,Аналитика,ПРО,8950.0,0.0,False,False,False
275,6975.0,AI агенты,2026-09-06 11:58:58,698,552,AI агенты,ПРО,8950.0,0.221,False,False,False
275,6975.0,ML про,2026-09-06 11:58:58,699,552,ML,ПРО,8950.0,0.221,False,False,False
56,7475.0,Backend старт,2026-09-06 12:12:33,700,553,Backend,СТАРТ,8950.0,0.165,False,False,False
44,6975.0,AI агенты,2026-09-06 12:29:18,701,554,AI агенты,ПРО,8950.0,0.221,False,False,False
327,8950.0,AI агенты,2026-09-06 12:45:38,702,555,AI агенты,ПРО,8950.0,0.0,False,False,False
292,6975.0,ML про,2026-09-06 12:59:39,703,556,ML,ПРО,8950.0,0.221,False,False,False
150,8950.0,Backend про,2026-09-06 13:11:45,704,557,Backend,ПРО,8950.0,0.0,False,False,False
59,8950.0,ML про,2026-09-06 13:32:21,705,558,ML,ПРО,8950.0,0.0,False,False,False
154,8950.0,Алгоритмы про,2026-09-06 13:40:03,706,559,Алгоритмы,ПРО,8950.0,0.0,False,False,False
472,8950.0,ML про,2026-09-06 13:45:12,707,560,ML,ПРО,8950.0,0.0,False,False,False
601,6975.0,Аналитика про,2026-09-06 14:28:33,708,561,Аналитика,ПРО,8950.0,0.221,False,False,False
601,6975.0,Аналитика старт,2026-09-06 14:28:33,709,561,Аналитика,СТАРТ,8950.0,0.221,False,False,False
22,8450.0,ML про,2026-09-06 14:41:56,710,562,ML,ПРО,8950.0,0.056,False,False,False
344,8950.0,AI агенты,2026-09-06 14:48:52,711,563,AI агенты,ПРО,8950.0,0.0,False,False,False
49,7475.0,AI агенты,2026-09-06 14:51:02,712,564,AI агенты,ПРО,8950.0,0.165,False,False,False
49,7475.0,Backend про,2026-09-06 14:51:02,713,564,Backend,ПРО,8950.0,0.165,False,False,False
113,8950.0,Аналитика про,2026-09-06 15:14:57,714,565,Аналитика,ПРО,8950.0,0.0,False,False,False
366,2237.5,AI агенты,2026-09-06 15:18:37,715,566,AI агенты,ПРО,8950.0,0.75,False,False,False
366,2237.5,ML про,2026-09-06 15:18:37,716,566,ML,ПРО,8950.0,0.75,False,False,False
366,2237.5,ML старт,2026-09-06 15:18:37,717,566,ML,СТАРТ,8950.0,0.75,False,False,False
366,2237.5,Алгоритмы старт,2026-09-06 15:18:37,718,566,Алгоритмы,СТАРТ,8950.0,0.75,False,False,False
434,8450.0,Backend про,2026-09-06 15:23:19,719,567,Backend,ПРО,8950.0,0.056,False,False,False
55,2237.5,AI агенты,2026-09-06 15:35:13,720,568,AI агенты,ПРО,8950.0,0.75,False,False,False
23,2237.5,ML старт,2026-09-06 15:39:44,721,569,ML,СТАРТ,8950.0,0.75,False,False,False
51,2237.5,ML про,2026-09-06 15:46:24,722,570,ML,ПРО,8950.0,0.75,False,False,False
261,8950.0,AI агенты,2026-09-06 16:06:04,723,571,AI агенты,ПРО,8950.0,0.0,False,False,False
306,8950.0,ML старт,2026-09-06 16:18:59,724,572,ML,СТАРТ,8950.0,0.0,False,False,False
180,2237.5,Алгоритмы старт,2026-09-06 16:23:30,725,573,Алгоритмы,СТАРТ,8950.0,0.75,False,False,False
10,8450.0,Backend про,2026-09-06 16:25:37,726,574,Backend,ПРО,8950.0,0.056,False,False,False
310,7475.0,AI агенты,2026-09-06 16:38:02,727,575,AI агенты,ПРО,8950.0,0.165,False,False,False
310,7475.0,ML про,2026-09-06 16:38:02,728,575,ML,ПРО,8950.0,0.165,False,False,False
528,8950.0,ML про,2026-09-06 16:54:20,729,576,ML,ПРО,8950.0,0.0,False,False,False
97,8950.0,Backend про,2026-09-06 17:27:55,730,577,Backend,ПРО,8950.0,0.0,False,False,False
449,8950.0,Алгоритмы старт,2026-09-06 17:28:24,731,578,Алгоритмы,СТАРТ,8950.0,0.0,False,False,False
278,7475.0,Аналитика про,2026-09-06 17:31:06,732,579,Аналитика,ПРО,8950.0,0.165,False,False,False
278,7475.0,Аналитика старт,2026-09-06 17:31:06,733,579,Аналитика,СТАРТ,8950.0,0.165,False,False,False
