touch_id,user_hash,placement_id,touch_type,ts,raw_payload,match_quality,converted,data_origin
1022,86507ba4eeffc0c3,p_own_1859,bot_start,2026-08-22 13:24:48.000000000,start=p_own_1859,deterministic,1,synthetic
1023,bd5a1b0c1f13f972,p_own_1859,bot_start,2026-08-22 13:24:48.000000000,start=p_own_1859,deterministic,1,synthetic
1024,98a93d442d8e1e55,p_ext_it_jobs_0822,bot_start,2026-08-22 13:45:49.733880500,start=p_ext_it_jobs_0822,deterministic,0,synthetic
1025,5ae7b85bbf231993,p_own_1859,manager_chat_open,2026-08-22 14:22:32.905207601,start=p_own_1859,deterministic,0,synthetic
1026,29b7e6da1bffb4fd,p_own_1859,bot_start,2026-08-22 14:26:48.146043300,start=p_own_1859,deterministic,0,synthetic
1027,0d75f141bf1598fb,p_own_1859,bot_start,2026-08-22 14:58:22.044028703,start=p_own_1859,deterministic,0,synthetic
1028,5ad09a5765339a1d,p_own_1859,bot_start,2026-08-22 14:59:01.827158697,start=p_own_1859,deterministic,0,synthetic
1029,eaf912cc33351ca9,p_own_1852,promo_code_used,2026-08-22 15:07:56.133264920,start=p_own_1852,deterministic,0,synthetic
1030,1bb02287364f754f,p_ext_it_jobs_0822,bot_start,2026-08-22 15:16:23.728924048,start=p_ext_it_jobs_0822,deterministic,0,synthetic
1031,c54131badde5dce2,p_own_1859,manager_chat_open,2026-08-22 15:30:25.447011173,start=p_own_1859,deterministic,0,synthetic
1032,d400dd8322888e54,p_own_1859,manager_chat_open,2026-08-22 15:49:28.629060770,start=p_own_1859,deterministic,1,synthetic
1033,54a2143ecfd26185,p_ext_it_jobs_0822,manager_chat_open,2026-08-22 16:05:32.109163383,start=p_ext_it_jobs_0822,deterministic,0,synthetic
1034,de15b338f88ad611,p_ext_stud_life_0821,manager_chat_open,2026-08-22 16:16:21.429605382,start=p_ext_stud_life_0821,deterministic,0,synthetic
1035,87458a6a0792f8bd,p_own_1859,bot_start,2026-08-22 16:22:35.691140027,start=p_own_1859,deterministic,1,synthetic
1036,2d5ed97cfbd66957,p_own_1859,manager_chat_open,2026-08-22 16:31:06.102096399,start=p_own_1859,deterministic,0,synthetic
1037,c89877045b0a2895,p_own_1859,manager_chat_open,2026-08-22 17:38:17.559788243,start=p_own_1859,deterministic,1,synthetic
1038,af67e2d5736b5728,p_own_1859,manager_chat_open,2026-08-22 17:58:16.958309407,start=p_own_1859,deterministic,0,synthetic
1039,d0d9d14b7baf3993,p_own_1859,bot_start,2026-08-22 18:19:30.686659164,start=p_own_1859,deterministic,0,synthetic
1040,505ec7acd145e31d,p_own_1859,bot_start,2026-08-22 18:21:50.005861012,start=p_own_1859,deterministic,0,synthetic
1041,8c0dde4ed89d9c4b,p_own_1859,bot_start,2026-08-22 18:41:46.128996234,start=p_own_1859,deterministic,0,synthetic
1042,f56204551314f3fd,p_own_1859,promo_code_used,2026-08-22 18:56:17.269306043,start=p_own_1859,deterministic,0,synthetic
1043,4993dc7dd0267faa,p_own_1859,bot_start,2026-08-22 19:14:36.340608162,start=p_own_1859,deterministic,0,synthetic
1044,0f78f9f0bba89277,p_ext_it_jobs_0822,bot_start,2026-08-22 19:29:19.408253508,start=p_ext_it_jobs_0822,deterministic,0,synthetic
1045,e21c3c9d24ce3f70,p_ext_stud_life_0821,bot_start,2026-08-22 19:34:57.113829613,start=p_ext_stud_life_0821,deterministic,0,synthetic
1046,0c6222276c4f306a,p_own_1859,bot_start,2026-08-22 19:40:38.732612198,start=p_own_1859,deterministic,1,synthetic
1047,2a946f2301e075bc,p_own_1859,manager_chat_open,2026-08-22 20:27:06.251817589,start=p_own_1859,deterministic,0,synthetic
1048,cd0ce7b666efba31,p_own_1859,bot_start,2026-08-22 20:40:06.832417956,start=p_own_1859,deterministic,0,synthetic
1049,c9167758284b6079,p_own_1859,promo_code_used,2026-08-22 21:40:21.793320226,start=p_own_1859,deterministic,0,synthetic
1050,a288e5472d0ec323,p_own_1859,manager_chat_open,2026-08-22 22:10:29.701389689,start=p_own_1859,deterministic,0,synthetic
1051,eb8e41732aa3f30c,p_ext_it_jobs_0822,bot_start,2026-08-22 22:16:12.462459394,start=p_ext_it_jobs_0822,deterministic,0,synthetic
1052,20f43cfc98c3551d,p_ext_it_jobs_0822,bot_start,2026-08-22 23:42:57.977879365,start=p_ext_it_jobs_0822,deterministic,0,synthetic
1053,967c560b1028dcf3,p_ext_it_jobs_0822,manager_chat_open,2026-08-23 00:16:00.557935581,start=p_ext_it_jobs_0822,deterministic,0,synthetic
1054,1a36723de8770aff,p_own_1859,bot_start,2026-08-23 00:22:33.575152206,start=p_own_1859,deterministic,0,synthetic
1055,97fbc471fb78dbb3,p_ext_it_jobs_0822,bot_start,2026-08-23 00:30:08.622726257,start=p_ext_it_jobs_0822,deterministic,0,synthetic
1056,6a37e70f1ec65a0c,p_own_1859,bot_start,2026-08-23 00:31:18.508961850,start=p_own_1859,deterministic,0,synthetic
1057,982df2fbcc585ec8,p_own_1859,bot_start,2026-08-23 00:52:41.657149998,start=p_own_1859,deterministic,0,synthetic
1058,2438cff9bfb1bff5,p_ext_it_jobs_0822,bot_start,2026-08-23 01:15:21.181143938,start=p_ext_it_jobs_0822,deterministic,0,synthetic
1059,85974e507ad16f94,p_own_1859,manager_chat_open,2026-08-23 01:19:56.629228581,start=p_own_1859,deterministic,0,synthetic
1060,7acaf66f3786371a,p_own_1859,manager_chat_open,2026-08-23 01:21:38.009526344,start=p_own_1859,deterministic,0,synthetic
1061,baf114030e968891,p_ext_it_jobs_0822,bot_start,2026-08-23 01:25:00.088738178,start=p_ext_it_jobs_0822,deterministic,0,synthetic
1062,07be95f9e9501f1c,p_ext_it_jobs_0822,bot_start,2026-08-23 01:58:25.738865857,start=p_ext_it_jobs_0822,deterministic,0,synthetic
1063,9fad04921c2b1444,p_own_1836,manager_chat_open,2026-08-23 02:18:27.176682705,start=p_own_1836,deterministic,1,synthetic
1064,b4203da4ff9d75a8,p_ext_it_jobs_0822,bot_start,2026-08-23 04:17:02.000733330,start=p_ext_it_jobs_0822,deterministic,0,synthetic
1065,7f389dbb7aae0b66,p_ext_it_jobs_0822,bot_start,2026-08-23 04:46:41.513228020,start=p_ext_it_jobs_0822,deterministic,0,synthetic
1066,bd5a1b0c1f13f972,p_own_1852,manager_chat_open,2026-08-23 05:01:01.438463903,start=p_own_1852,deterministic,1,synthetic
1067,37bf626f7babbba4,p_own_1838,bot_start,2026-08-23 05:22:23.732015517,start=p_own_1838,deterministic,1,synthetic
1068,91f77d79ddb858d5,p_ext_it_jobs_0822,manager_chat_open,2026-08-23 05:36:05.892556723,start=p_ext_it_jobs_0822,deterministic,0,synthetic
1069,4d6f33737a107e9f,p_own_1859,bot_start,2026-08-23 06:05:05.583858507,start=p_own_1859,deterministic,1,synthetic
1070,c51951110fcf8dd4,p_ext_it_jobs_0822,bot_start,2026-08-23 06:05:29.558276700,start=p_ext_it_jobs_0822,deterministic,0,synthetic
1071,42d361c1a5a30f25,p_own_1859,bot_start,2026-08-23 06:31:08.774996549,start=p_own_1859,deterministic,1,synthetic
1072,31b0078dfeda7fb8,p_own_1859,bot_start,2026-08-23 06:50:03.892093330,start=p_own_1859,deterministic,0,synthetic
1073,7a9644dfafb6cf33,p_own_1859,manager_chat_open,2026-08-23 07:04:22.758028355,start=p_own_1859,deterministic,0,synthetic
1074,fe6f4f21874bfa80,p_own_1859,bot_start,2026-08-23 07:08:33.989432813,start=p_own_1859,deterministic,0,synthetic
1075,345d313c8c20881e,p_own_1859,bot_start,2026-08-23 07:12:26.478198094,start=p_own_1859,deterministic,0,synthetic
1076,135290bd714e55ce,p_own_1859,bot_start,2026-08-23 07:14:21.708055891,start=p_own_1859,deterministic,0,synthetic
1077,85c29ab6acf9b769,p_own_1859,bot_start,2026-08-23 08:22:45.654283742,start=p_own_1859,deterministic,1,synthetic
1078,422633e782a97a40,p_own_1859,manager_chat_open,2026-08-23 08:38:14.148186890,start=p_own_1859,deterministic,0,synthetic
1079,c8b2191ddfd5e8cb,p_own_1859,manager_chat_open,2026-08-23 08:49:20.770647041,start=p_own_1859,deterministic,1,synthetic
1080,597489b4726665c9,p_own_1837,bot_start,2026-08-23 08:50:13.600695194,start=p_own_1837,deterministic,1,synthetic
1081,f65e2b9d47e79a8c,p_ext_it_jobs_0822,manager_chat_open,2026-08-23 08:53:33.627525233,start=p_ext_it_jobs_0822,deterministic,0,synthetic
1082,7b388d3c72d97221,p_own_1859,manager_chat_open,2026-08-23 09:03:45.550315555,start=p_own_1859,deterministic,0,synthetic
1083,eaff8c6d941253e3,p_ext_ml_digest_0823,bot_start,2026-08-23 09:05:00.000000000,start=p_ext_ml_digest_0823,deterministic,1,synthetic
1084,979fc203c1968abc,p_ext_ml_digest_0823,bot_start,2026-08-23 09:05:00.000000000,start=p_ext_ml_digest_0823,deterministic,1,synthetic
1085,7ea1a8ba191c98ee,p_ext_ml_digest_0823,bot_start,2026-08-23 09:05:00.000000000,start=p_ext_ml_digest_0823,deterministic,1,synthetic
1086,659f9d32fb4e9745,p_ext_ml_digest_0823,bot_start,2026-08-23 09:05:00.000000000,start=p_ext_ml_digest_0823,deterministic,1,synthetic
1087,23d219c90257a64d,p_ext_ml_digest_0823,bot_start,2026-08-23 09:05:00.000000000,start=p_ext_ml_digest_0823,deterministic,1,synthetic
1088,4e53219bd0cbaff9,p_ext_ml_digest_0823,bot_start,2026-08-23 09:05:00.000000000,start=p_ext_ml_digest_0823,deterministic,1,synthetic
1089,4526dac7f102907d,p_ext_ml_digest_0823,manager_chat_open,2026-08-23 09:05:00.000000000,start=p_ext_ml_digest_0823,deterministic,1,synthetic
1090,ce33cf9275cf217b,p_ext_ml_digest_0823,bot_start,2026-08-23 09:05:00.000000000,start=p_ext_ml_digest_0823,deterministic,1,synthetic
1091,ac158204c88e95a9,p_ext_ml_digest_0823,promo_code_used,2026-08-23 09:05:00.000000000,start=p_ext_ml_digest_0823,deterministic,1,synthetic
1092,4d6f33737a107e9f,p_ext_ml_digest_0823,bot_start,2026-08-23 09:05:00.000000000,start=p_ext_ml_digest_0823,deterministic,1,synthetic
1093,469c355007171ff6,p_ext_ml_digest_0823,bot_start,2026-08-23 09:05:00.000000000,start=p_ext_ml_digest_0823,deterministic,1,synthetic
1094,39e8be36ac084488,p_ext_ml_digest_0823,manager_chat_open,2026-08-23 09:05:00.000000000,start=p_ext_ml_digest_0823,deterministic,1,synthetic
1095,a734924a8535979e,p_ext_ml_digest_0823,bot_start,2026-08-23 09:05:00.000000000,start=p_ext_ml_digest_0823,deterministic,1,synthetic
1096,60517692b4cd81a8,p_ext_ml_digest_0823,bot_start,2026-08-23 09:05:00.000000000,start=p_ext_ml_digest_0823,deterministic,1,synthetic
1097,c8b2191ddfd5e8cb,p_ext_ml_digest_0823,manager_chat_open,2026-08-23 09:05:00.000000000,start=p_ext_ml_digest_0823,deterministic,1,synthetic
1098,da44ea408f28c390,p_ext_ml_digest_0823,promo_code_used,2026-08-23 09:05:00.000000000,start=p_ext_ml_digest_0823,deterministic,1,synthetic
1099,7c10582453984dd1,p_ext_ml_digest_0823,manager_chat_open,2026-08-23 09:05:00.000000000,start=p_ext_ml_digest_0823,deterministic,1,synthetic
1100,9e3b488e8501db46,p_ext_ml_digest_0823,bot_start,2026-08-23 09:05:00.000000000,start=p_ext_ml_digest_0823,deterministic,1,synthetic
1101,2bc540527f89114a,p_ext_ml_digest_0823,bot_start,2026-08-23 09:05:00.000000000,start=p_ext_ml_digest_0823,deterministic,1,synthetic
1102,21ff668c43efe3f5,p_ext_ml_digest_0823,bot_start,2026-08-23 09:05:00.000000000,start=p_ext_ml_digest_0823,deterministic,1,synthetic
1103,6bbc92998ee69e65,p_ext_ml_digest_0823,promo_code_used,2026-08-23 09:05:00.000000000,start=p_ext_ml_digest_0823,deterministic,1,synthetic
1104,1bc40135489f81ab,p_ext_ml_digest_0823,bot_start,2026-08-23 09:05:00.000000000,start=p_ext_ml_digest_0823,deterministic,1,synthetic
1105,8c54418a61834d63,p_ext_ml_digest_0823,manager_chat_open,2026-08-23 09:12:07.982986211,start=p_ext_ml_digest_0823,deterministic,0,synthetic
1106,73ecefcbc937a0bd,p_ext_stud_life_0821,promo_code_used,2026-08-23 09:21:28.220097924,start=p_ext_stud_life_0821,deterministic,0,synthetic
1107,2af3293a1a5a4d03,p_own_1859,manager_chat_open,2026-08-23 09:23:41.453512929,start=p_own_1859,deterministic,0,synthetic
1108,f2b1a4686fb1dd99,p_ext_ml_digest_0823,bot_start,2026-08-23 09:30:55.970218848,start=p_ext_ml_digest_0823,deterministic,0,synthetic
1109,12f7ce35462eeb77,p_ext_ml_digest_0823,manager_chat_open,2026-08-23 10:01:15.880000325,start=p_ext_ml_digest_0823,deterministic,0,synthetic
1110,7827d3c3db4599b4,p_ext_ml_digest_0823,bot_start,2026-08-23 10:10:46.409068893,start=p_ext_ml_digest_0823,deterministic,0,synthetic
1111,76be026ffd3fb9ab,p_ext_ml_digest_0823,promo_code_used,2026-08-23 10:17:27.819779465,start=p_ext_ml_digest_0823,deterministic,1,synthetic
1112,60517692b4cd81a8,p_ext_it_jobs_0822,bot_start,2026-08-23 10:20:26.852956495,start=p_ext_it_jobs_0822,deterministic,1,synthetic
1113,a755e87163b1da3f,p_own_1859,manager_chat_open,2026-08-23 10:30:15.889657408,start=p_own_1859,deterministic,0,synthetic
1114,82ff82e4568953d3,p_ext_ml_digest_0823,manager_chat_open,2026-08-23 10:41:26.302647458,start=p_ext_ml_digest_0823,deterministic,0,synthetic
1115,92f688f0e7010232,p_ext_ml_digest_0823,bot_start,2026-08-23 10:46:59.508507514,start=p_ext_ml_digest_0823,deterministic,0,synthetic
1116,ec2cfba6d9ca6f75,p_own_1859,bot_start,2026-08-23 11:01:43.694693122,start=p_own_1859,deterministic,0,synthetic
1117,516edfb1f97af29c,p_own_1859,manager_chat_open,2026-08-23 11:07:11.988684173,start=p_own_1859,deterministic,0,synthetic
1118,6817177de3b295af,p_ext_ml_digest_0823,manager_chat_open,2026-08-23 11:10:10.321323407,start=p_ext_ml_digest_0823,deterministic,0,synthetic
1119,1e0ffa62ebcbec8e,p_own_1859,bot_start,2026-08-23 11:13:47.268928044,start=p_own_1859,deterministic,1,synthetic
1120,eb161de4f55f9a8a,p_ext_ml_digest_0823,bot_start,2026-08-23 11:20:15.381091318,start=p_ext_ml_digest_0823,deterministic,0,synthetic
1121,62ea6356871f5976,p_ext_it_jobs_0822,bot_start,2026-08-23 11:28:32.537451340,start=p_ext_it_jobs_0822,deterministic,0,synthetic
1122,835b2843665fdea0,p_own_1860,promo_code_used,2026-08-23 11:56:41.000000000,start=p_own_1860,deterministic,1,synthetic
1123,a734924a8535979e,p_own_1860,manager_chat_open,2026-08-23 11:56:41.000000000,start=p_own_1860,deterministic,1,synthetic
1124,21ff668c43efe3f5,p_own_1860,bot_start,2026-08-23 11:56:41.000000000,start=p_own_1860,deterministic,1,synthetic
1125,b77e8490a6c559f9,p_own_1860,bot_start,2026-08-23 11:56:41.000000000,start=p_own_1860,deterministic,1,synthetic
1126,6587de9d7cfdd047,p_own_1860,bot_start,2026-08-23 11:56:41.000000000,start=p_own_1860,deterministic,1,synthetic
1127,5f0e67724a89fa8b,p_own_1860,bot_start,2026-08-23 11:56:41.000000000,start=p_own_1860,deterministic,1,synthetic
1128,979fc203c1968abc,p_own_1860,bot_start,2026-08-23 11:56:41.000000000,start=p_own_1860,deterministic,1,synthetic
1129,c1d87b12b12c749a,p_own_1860,bot_start,2026-08-23 11:56:41.000000000,start=p_own_1860,deterministic,1,synthetic
1130,7f6cc7989c9cd679,p_own_1860,manager_chat_open,2026-08-23 11:56:41.000000000,start=p_own_1860,deterministic,1,synthetic
1131,60517692b4cd81a8,p_own_1860,bot_start,2026-08-23 11:56:41.000000000,start=p_own_1860,deterministic,1,synthetic
1132,11e3b42cc6a3f2b3,p_own_1860,manager_chat_open,2026-08-23 11:56:41.000000000,start=p_own_1860,deterministic,1,synthetic
1133,5ca431119a85bc7c,p_own_1860,manager_chat_open,2026-08-23 11:56:41.000000000,start=p_own_1860,deterministic,1,synthetic
1134,f4e37fcd432dc7fe,p_own_1860,bot_start,2026-08-23 11:56:41.000000000,start=p_own_1860,deterministic,1,synthetic
1135,c147822721edb851,p_own_1860,bot_start,2026-08-23 11:56:41.000000000,start=p_own_1860,deterministic,1,synthetic
1136,2f4da6fea31b2eb7,p_ext_ml_digest_0823,manager_chat_open,2026-08-23 11:57:28.744089229,start=p_ext_ml_digest_0823,deterministic,0,synthetic
1137,ed1f01d045e2b32b,p_own_1859,manager_chat_open,2026-08-23 12:11:04.355436200,start=p_own_1859,deterministic,0,synthetic
1138,cd65d21a7057c506,p_ext_it_jobs_0822,manager_chat_open,2026-08-23 12:27:10.276164409,start=p_ext_it_jobs_0822,deterministic,0,synthetic
1139,a8b360daf894cdca,p_own_1859,bot_start,2026-08-23 12:45:10.870129308,start=p_own_1859,deterministic,0,synthetic
1140,ad6bdd9b3eede3b5,p_own_1860,bot_start,2026-08-23 12:52:30.997658303,start=p_own_1860,deterministic,0,synthetic
1141,53c27438b77b84b6,p_own_1859,bot_start,2026-08-23 12:52:37.694160211,start=p_own_1859,deterministic,0,synthetic
1142,88022333c666a6c6,p_ext_ml_digest_0823,manager_chat_open,2026-08-23 12:52:45.219622913,start=p_ext_ml_digest_0823,deterministic,0,synthetic
1143,f8c85eb2f1b23a79,p_ext_ml_digest_0823,bot_start,2026-08-23 12:54:02.430919279,start=p_ext_ml_digest_0823,deterministic,1,synthetic
1144,4cfb1e1fd93fd6e5,p_own_1860,manager_chat_open,2026-08-23 12:55:30.973246162,start=p_own_1860,deterministic,0,synthetic
1145,17e1934aba2739e3,p_own_1859,bot_start,2026-08-23 12:57:07.709519409,start=p_own_1859,deterministic,0,synthetic
1146,51041e16e8e75f8f,p_own_1860,bot_start,2026-08-23 13:05:53.016424178,start=p_own_1860,deterministic,0,synthetic
1147,6443c094a81d8394,p_ext_ml_digest_0823,manager_chat_open,2026-08-23 13:07:57.157117808,start=p_ext_ml_digest_0823,deterministic,1,synthetic
1148,758c613cfbef319c,p_ext_ml_digest_0823,manager_chat_open,2026-08-23 13:15:14.770657801,start=p_ext_ml_digest_0823,deterministic,1,synthetic
1149,01253b99d68e58dd,p_ext_ml_digest_0823,bot_start,2026-08-23 13:37:02.962820271,start=p_ext_ml_digest_0823,deterministic,1,synthetic
1150,11e3b42cc6a3f2b3,p_own_1843,manager_chat_open,2026-08-23 13:58:11.114469028,start=p_own_1843,deterministic,1,synthetic
1151,c917df18cdbe71a2,p_own_1859,bot_start,2026-08-23 13:59:45.708088360,start=p_own_1859,deterministic,0,synthetic
1152,e888502471606f4b,p_own_1860,manager_chat_open,2026-08-23 14:03:07.887498845,start=p_own_1860,deterministic,0,synthetic
1153,e9c282b41c43f560,p_ext_ml_digest_0823,bot_start,2026-08-23 14:07:45.565538361,start=p_ext_ml_digest_0823,deterministic,0,synthetic
1154,586ed640fb6a35db,p_own_1859,bot_start,2026-08-23 14:09:59.223772573,start=p_own_1859,deterministic,0,synthetic
1155,2cdfa6f95950d0db,p_own_1860,bot_start,2026-08-23 14:34:15.899290451,start=p_own_1860,deterministic,0,synthetic
1156,de967c615840b821,p_own_1860,bot_start,2026-08-23 14:34:35.816904984,start=p_own_1860,deterministic,0,synthetic
1157,7c474288e6a69d63,p_own_1859,promo_code_used,2026-08-23 14:58:27.397355497,start=p_own_1859,deterministic,0,synthetic
1158,1cbe415f069cf84b,p_ext_ml_digest_0823,bot_start,2026-08-23 15:25:49.275963190,start=p_ext_ml_digest_0823,deterministic,0,synthetic
1159,656f56afb5b4af03,p_own_1860,manager_chat_open,2026-08-23 15:28:35.086261273,start=p_own_1860,deterministic,0,synthetic
1160,283fb17b6c9c7544,p_own_1859,promo_code_used,2026-08-23 15:39:53.802541327,start=p_own_1859,deterministic,1,synthetic
1161,1e5cafc603f4fe40,p_own_1860,bot_start,2026-08-23 15:58:00.667606380,start=p_own_1860,deterministic,0,synthetic
1162,f666ad64462705c5,p_own_1860,bot_start,2026-08-23 15:58:22.097763214,start=p_own_1860,deterministic,0,synthetic
1163,79aa9ba9bf512073,p_ext_ml_digest_0823,manager_chat_open,2026-08-23 15:58:59.268376633,start=p_ext_ml_digest_0823,deterministic,0,synthetic
1164,0ecc13214eabc796,p_own_1860,bot_start,2026-08-23 16:04:01.867495045,start=p_own_1860,deterministic,0,synthetic
1165,68d8b41325c697c8,p_own_1860,manager_chat_open,2026-08-23 16:11:52.180495473,start=p_own_1860,deterministic,0,synthetic
1166,d510ff14d05f8047,p_ext_stud_life_0821,bot_start,2026-08-23 16:13:32.044172055,start=p_ext_stud_life_0821,deterministic,0,synthetic
1167,54fe11e79cdcf0ae,p_own_1860,manager_chat_open,2026-08-23 16:32:15.350550619,start=p_own_1860,deterministic,0,synthetic
1168,6449dd3dd622de27,p_ext_it_jobs_0822,manager_chat_open,2026-08-23 16:34:19.174011131,start=p_ext_it_jobs_0822,deterministic,0,synthetic
1169,9831dde8f54e3440,p_ext_ml_digest_0823,bot_start,2026-08-23 16:35:58.652344340,start=p_ext_ml_digest_0823,deterministic,0,synthetic
1170,b3a48a5e03af24f9,p_own_1860,bot_start,2026-08-23 16:46:52.556232044,start=p_own_1860,deterministic,0,synthetic
1171,ffb6543c7e9ff19c,p_ext_ml_digest_0823,bot_start,2026-08-23 17:07:50.039460974,start=p_ext_ml_digest_0823,deterministic,0,synthetic
1172,9d8ad0954c8deaff,p_ext_it_jobs_0822,bot_start,2026-08-23 17:25:00.188404275,start=p_ext_it_jobs_0822,deterministic,0,synthetic
1173,9b8641fed56bd694,p_own_1860,bot_start,2026-08-23 17:52:39.811787501,start=p_own_1860,deterministic,0,synthetic
1174,1fc304596d3f9500,p_ext_it_jobs_0822,manager_chat_open,2026-08-23 18:00:00.670230658,start=p_ext_it_jobs_0822,deterministic,0,synthetic
1175,772b5ae45a766e20,p_own_1859,bot_start,2026-08-23 18:22:22.657263482,start=p_own_1859,deterministic,1,synthetic
1176,56ac357651f4cec8,p_own_1860,promo_code_used,2026-08-23 18:23:13.229628454,start=p_own_1860,deterministic,0,synthetic
1177,3caed2369a52bffd,p_own_1859,bot_start,2026-08-23 18:24:19.842904372,start=p_own_1859,deterministic,0,synthetic
1178,6838109aa7f29d72,p_ext_ml_digest_0823,manager_chat_open,2026-08-23 18:26:57.851697247,start=p_ext_ml_digest_0823,deterministic,0,synthetic
1179,3eed2a47e781128e,p_own_1860,bot_start,2026-08-23 18:42:55.581361975,start=p_own_1860,deterministic,0,synthetic
1180,2b0dac8850809179,p_own_1860,manager_chat_open,2026-08-23 18:50:41.956408019,start=p_own_1860,deterministic,0,synthetic
1181,275e7cc329811f78,p_own_1860,manager_chat_open,2026-08-23 19:09:42.939425283,start=p_own_1860,deterministic,0,synthetic
1182,f6e88112f7f7270c,p_ext_it_jobs_0822,bot_start,2026-08-23 19:13:19.482587098,start=p_ext_it_jobs_0822,deterministic,0,synthetic
1183,dfb4af5501c19612,p_own_1863,bot_start,2026-08-23 19:25:03.000000000,start=p_own_1863,deterministic,1,synthetic
1184,610a37ea0a24ea69,p_own_1863,bot_start,2026-08-23 19:25:03.000000000,start=p_own_1863,deterministic,1,synthetic
1185,06ca6627eec9bc52,p_own_1863,bot_start,2026-08-23 19:25:03.000000000,start=p_own_1863,deterministic,1,synthetic
1186,18368bc487c5d0ad,p_own_1863,bot_start,2026-08-23 19:25:03.000000000,start=p_own_1863,deterministic,1,synthetic
1187,b77e8490a6c559f9,p_own_1863,bot_start,2026-08-23 19:25:03.000000000,start=p_own_1863,deterministic,1,synthetic
1188,ac158204c88e95a9,p_own_1863,bot_start,2026-08-23 19:25:03.000000000,start=p_own_1863,deterministic,1,synthetic
1189,0116c1367674854c,p_own_1863,bot_start,2026-08-23 19:25:03.000000000,start=p_own_1863,deterministic,1,synthetic
1190,7cabc31398efe389,p_own_1863,bot_start,2026-08-23 19:25:03.000000000,start=p_own_1863,deterministic,1,synthetic
1191,35a41a0337231855,p_own_1863,bot_start,2026-08-23 19:25:03.000000000,start=p_own_1863,deterministic,1,synthetic
1192,eaff8c6d941253e3,p_own_1863,manager_chat_open,2026-08-23 19:25:03.000000000,start=p_own_1863,deterministic,1,synthetic
1193,65d293bc0f640bc4,p_own_1863,promo_code_used,2026-08-23 19:25:03.000000000,start=p_own_1863,deterministic,1,synthetic
1194,4526dac7f102907d,p_own_1863,bot_start,2026-08-23 19:25:03.000000000,start=p_own_1863,deterministic,1,synthetic
1195,87458a6a0792f8bd,p_own_1863,promo_code_used,2026-08-23 19:25:03.000000000,start=p_own_1863,deterministic,1,synthetic
1196,6e64c9ca35b43f9f,p_own_1843,bot_start,2026-08-23 19:28:52.676663307,start=p_own_1843,deterministic,1,synthetic
1197,ca6de829c74db07a,p_ext_ml_digest_0823,bot_start,2026-08-23 19:33:30.513004597,start=p_ext_ml_digest_0823,deterministic,1,synthetic
1198,d336fe74e9918918,p_own_1860,bot_start,2026-08-23 19:37:55.867123444,start=p_own_1860,deterministic,0,synthetic
1199,d57c1efa299c6f04,p_ext_ml_digest_0823,manager_chat_open,2026-08-23 19:49:50.859521683,start=p_ext_ml_digest_0823,deterministic,0,synthetic
1200,d469458348fd7b90,p_own_1860,manager_chat_open,2026-08-23 19:53:50.912030259,start=p_own_1860,deterministic,0,synthetic
1201,7cd67e8bb0f1423a,p_own_1863,bot_start,2026-08-23 20:04:09.491371626,start=p_own_1863,deterministic,0,synthetic
1202,811c91185856106c,p_ext_ml_digest_0823,manager_chat_open,2026-08-23 20:05:10.641001421,start=p_ext_ml_digest_0823,deterministic,0,synthetic
1203,51cf0764ef02a656,p_own_1859,manager_chat_open,2026-08-23 20:08:05.615712550,start=p_own_1859,deterministic,0,synthetic
1204,7a0ca90f9e397e00,p_own_1863,manager_chat_open,2026-08-23 20:13:04.548528493,start=p_own_1863,deterministic,0,synthetic
1205,0806ba7cb36e32e4,p_own_1859,bot_start,2026-08-23 20:20:36.476997543,start=p_own_1859,deterministic,0,synthetic
1206,9a4649278eb6d2da,p_own_1863,bot_start,2026-08-23 20:34:32.163826628,start=p_own_1863,deterministic,0,synthetic
1207,01d867774ea7d4f6,p_ext_ml_digest_0823,manager_chat_open,2026-08-23 20:43:02.605899521,start=p_ext_ml_digest_0823,deterministic,0,synthetic
1208,d9fdacb8d63fcbe2,p_own_1863,bot_start,2026-08-23 20:45:31.290541322,start=p_own_1863,deterministic,0,synthetic
1209,3b080fd93fee1c23,p_own_1860,promo_code_used,2026-08-23 21:01:11.208690000,start=p_own_1860,deterministic,0,synthetic
1210,a948d0c824040eb2,p_own_1860,promo_code_used,2026-08-23 21:03:13.351634310,start=p_own_1860,deterministic,0,synthetic
1211,9dd84e2dcd2a0dcb,p_own_1863,bot_start,2026-08-23 21:06:50.897148026,start=p_own_1863,deterministic,0,synthetic
1212,5e9358dc5ce46cdf,p_own_1863,manager_chat_open,2026-08-23 21:23:34.882353662,start=p_own_1863,deterministic,0,synthetic
1213,b97a2da2e83c8a1e,p_own_1859,bot_start,2026-08-23 21:24:26.644752471,start=p_own_1859,deterministic,0,synthetic
1214,689d0b8e73d792a5,p_ext_ml_digest_0823,bot_start,2026-08-23 21:34:09.350569473,start=p_ext_ml_digest_0823,deterministic,0,synthetic
1215,792a92047442e0f7,p_own_1863,bot_start,2026-08-23 21:39:09.738943259,start=p_own_1863,deterministic,0,synthetic
1216,1fc65ae0d3caa191,p_ext_ml_digest_0823,manager_chat_open,2026-08-23 22:26:01.718417299,start=p_ext_ml_digest_0823,deterministic,0,synthetic
1217,7fc25f97ce46875f,p_own_1863,bot_start,2026-08-23 22:27:47.027790014,start=p_own_1863,deterministic,0,synthetic
